state_index,split,c1e_split,run_bucket,bucket_group,source_bucket,source_group,position,seat,actual_high_regret,actual_low_margin,actual_teacher_disagreement,candidate_is_baseline,candidate_action_local_index,candidate_action_original_index,baseline_action_local_index,baseline_action_original_index,actual_delta_candidate_vs_baseline,candidate_loss,gain_stderr_proxy,teacher_delta_lcb_196,teacher_delta_lcb_164,high_mc_label_source,high_mc_delta_candidate_vs_baseline,high_mc_lower95_candidate_vs_baseline,high_mc_diagnosis,predicted_delta_vs_baseline,gate_probability,predicted_EV_margin_top1_top2,reference_margin_raw,safe_lcb196_label,safe_lcb164_label,safe_lcb196_gate_label_id,safe_lcb164_gate_label_id,hard_negative_label,gray_label,current_proxy_m2p5_g0p9_fired,stage8b_gate_weight,stage8b_priority_score,hard_negative_source,replay_ready
83,train,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,True,0,0,12,1,20,0.34957218170166016,0.0,0.9590848491532759,-1.5302341226387606,-1.223326970909712,,,,,-0.12714529037475586,0.0008916371654340507,0.05520439147949219,0.06185142854554293,gray,gray,1,1,0,1,0,0.15,-1.5302341226387606,,1
84,test,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,True,1,1,20,1,20,0.0,0.0,1.0186600785954423,-1.9965737540470667,-1.6706025288965252,,,,,-0.3911571502685547,0.0003514834965713528,0.03943204879760742,0.11149810668805671,gray,gray,1,1,0,1,0,0.15,-1.9965737540470667,,1
85,train,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,False,1,0,6,0,6,0.0,0.0,1.0297723480864305,-2.0183538022494036,-1.688826650861746,,,,,-0.8179030418395996,0.00034640762785043025,0.6167802810668945,0.5086287971166952,gray,gray,1,1,0,1,0,0.15,-2.0183538022494036,,1
86,val,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,13,0,13,0.0,0.0,1.0724945853731953,-2.1020893873314628,-1.7588911200120403,,,,,-0.8224048614501953,0.0001339307655214295,4.382445335388184,2.407472102942884,gray,gray,1,1,0,1,0,0.15,-2.1020893873314628,,1
87,train,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,False,1,0,16,0,16,0.0,0.0,1.0806204977660956,-2.1180161756215474,-1.7722176163363967,,,,,-1.8450391292572021,0.0004701017170418366,5.484951019287109,1.5267136446244787,gray,gray,1,1,0,1,0,0.15,-2.1180161756215474,,1
88,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,6,0,6,0.0,0.0,1.0470726178757883,-2.052262331036545,-1.7171990933162928,,,,,0.19272279739379883,0.0002441981140405171,3.7049968242645264,1.1418966701404774,gray,gray,1,1,0,1,0,0.15,-2.052262331036545,,1
89,train,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,False,1,0,11,0,11,0.0,0.0,1.008662340366476,-1.976978187118293,-1.6542062382010208,,,,,-0.12338685989379883,0.00033989377757400374,2.7132606506347656,0.6097184044321908,gray,gray,1,1,0,1,0,0.15,-1.976978187118293,,1
90,test,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,14,0,14,0.0,0.0,0.9943591329747279,-1.9489439006304665,-1.6307489780785536,,,,,-0.6245217323303223,0.00011071807340871835,5.167947769165039,0.6531401031362032,gray,gray,1,1,0,1,0,0.15,-1.9489439006304665,,1
91,test,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,True,True,0,0,19,1,11,0.23395442962646484,0.0,1.013535754247059,-1.752575648697771,-1.428244207338712,,,,,-0.6398465633392334,0.0011882466991085807,0.04474973678588867,0.009308247763914146,gray,gray,1,1,0,1,0,0.15,-1.752575648697771,,1
92,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,True,0,0,9,1,23,0.769444465637207,0.0,1.0854983749951266,-1.358132349353241,-1.0107728693548004,,,,,0.2788214683532715,0.001974472273592074,0.8228015899658203,0.34906763441389543,gray,gray,1,1,0,1,0,0.15,-1.358132349353241,,1
93,test,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,True,True,1,1,12,1,12,0.0,0.0,0.9204113914443031,-1.804006327230834,-1.5094746819686569,,,,,-0.3792424201965332,0.0002371097610430258,1.2603793144226074,0.03766036666641703,gray,gray,1,1,0,1,0,0.15,-1.804006327230834,,1
94,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,2,0,2,0.0,0.0,0.999222542118097,-1.95847618255147,-1.638724969073679,,,,,-0.7844493389129639,0.0006574380772499153,1.027669906616211,0.09617294316053204,gray,gray,1,1,0,1,0,0.15,-1.95847618255147,,1
95,train,unbiased,natural,natural,natural,policy_on_distribution,second,second,True,False,True,0,0,5,2,13,3.1695098876953125,0.0,1.0281554162260993,1.1543252718921577,1.4833350050845098,,,,,2.3733654022216797,0.9974037930047975,3.6595311164855957,0.15952879415858012,positive,positive,2,2,0,0,0,2.0,501.15432527189216,,1
96,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,1,0,1,0.0,0.0,1.0833168002527316,-2.123300928495354,-1.7766395524144798,,,,,-0.3460073471069336,0.00037968451422955063,3.8102312088012695,2.9325063620647738,gray,gray,1,1,0,1,0,0.15,-2.123300928495354,,1
97,val,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,True,0,0,20,1,11,0.3839988708496094,0.0,1.0201361755767953,-1.6154680332809093,-1.2890244570963347,,,,,-0.007740020751953125,0.000869349168800582,0.5630068778991699,0.030888823311796987,gray,gray,1,1,0,1,0,0.15,-1.6154680332809093,,1
98,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,7,0,7,0.0,0.0,1.0254887952848744,-2.0099580387583535,-1.6818016242671938,,,,,0.07315492630004883,0.0005549681917533867,1.2515497207641602,0.09841630227927745,gray,gray,1,1,0,1,0,0.15,-2.0099580387583535,,1
99,train,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,False,1,0,6,0,6,0.0,0.0,1.0542265396483304,-2.0662840177107276,-1.7289315250232618,,,,,-0.3951411247253418,0.0004609592688976767,3.0470852851867676,0.22482978793955244,gray,gray,1,1,0,1,0,0.15,-2.0662840177107276,,1
100,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,True,True,0,4,21,3,12,-0.021409034729003906,0.021409034729003906,0.9748840118167008,-1.9321816978897375,-1.620218814108393,,,,,-0.22553539276123047,0.002039093627976874,0.10184621810913086,0.19417963111553593,gray,gray,1,1,0,1,0,0.15,-1.9321816978897375,,1
101,test,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,True,False,0,1,12,0,20,-0.05311775207519531,0.05311775207519531,0.9380225945193608,-1.8916420373331424,-1.5914748070869469,,,,,-0.12714529037475586,0.0008916371654340507,0.05520439147949219,0.06185142854554293,gray,gray,1,1,0,1,0,0.15,-1.8916420373331424,,1
102,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,20,0,20,0.0,0.0,1.0601662950089705,-2.0779259382175823,-1.7386727238147115,,,,,-0.3911571502685547,0.0003514834965713528,0.03943204879760742,0.11149810668805671,gray,gray,1,1,0,1,0,0.15,-2.0779259382175823,,1
103,test,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,False,1,0,6,0,6,0.0,0.0,1.0326471003296616,-2.0239883166461365,-1.6935412445406448,,,,,-0.8179030418395996,0.00034640762785043025,0.6167802810668945,0.5086287971166952,gray,gray,1,1,0,1,0,0.15,-2.0239883166461365,,1
104,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,13,0,13,0.0,0.0,1.0179484712051843,-1.995179003562161,-1.669435492776502,,,,,-0.8224048614501953,0.0001339307655214295,4.382445335388184,2.407472102942884,gray,gray,1,1,0,1,0,0.15,-1.995179003562161,,1
105,test,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,False,1,0,16,0,16,0.0,0.0,1.0831851334979834,-2.1230428616560473,-1.7764236189366926,,,,,-1.8450391292572021,0.00047010194109847785,5.484951019287109,1.5267136446244787,gray,gray,1,1,0,1,0,0.15,-2.1230428616560473,,1
106,test,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,6,0,6,0.0,0.0,1.028045507409242,-2.014969194522114,-1.685994632151157,,,,,0.19272279739379883,0.0002441981140405171,3.7049968242645264,1.1418966701404774,gray,gray,1,1,0,1,0,0.15,-2.014969194522114,,1
107,test,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,False,1,0,11,0,11,0.0,0.0,1.0145595274101202,-1.9885366737238357,-1.663877624952597,,,,,-0.12338685989379883,0.00033989377757400374,2.7132606506347656,0.6097184044321908,gray,gray,1,1,0,1,0,0.15,-1.9885366737238357,,1
108,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,14,0,14,0.0,0.0,1.0254313069835055,-2.009845361687671,-1.6817073434529488,,,,,-0.6245217323303223,0.00011071807340871835,5.167947769165039,0.6531401031362032,gray,gray,1,1,0,1,0,0.15,-2.009845361687671,,1
109,train,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,True,False,0,1,19,0,11,-0.10623526573181152,0.10623526573181152,0.9980993731217189,-2.0625100370503806,-1.7431182376514305,,,,,-0.6398465633392334,0.0011882455672552821,0.04474973678588867,0.009308247763914146,gray,gray,1,1,0,1,0,0.15,-2.0625100370503806,,1
110,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,True,True,0,0,9,1,23,0.10461568832397461,0.0,1.0994156540303839,-2.0502389935755776,-1.698425984285855,,,,,0.2788214683532715,0.001974470394307409,0.8228015899658203,0.34906763441389543,gray,gray,1,1,0,1,0,0.15,-2.0502389935755776,,1
111,test,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,False,1,0,12,0,12,0.0,0.0,0.9538521340456958,-1.8695501827295637,-1.564317499834941,,,,,-0.3792424201965332,0.0002371097610430258,1.2603793144226074,0.03766036666641703,gray,gray,1,1,0,1,0,0.15,-1.8695501827295637,,1
112,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,True,False,1,0,2,0,2,0.0,0.0,1.010166729977224,-1.9799267907553588,-1.656673437162647,,,,,-0.7844493389129639,0.000657438703819821,1.027669906616211,0.09617294316053204,gray,gray,1,1,0,1,0,0.15,-1.9799267907553588,,1
113,val,unbiased,natural,natural,natural,policy_on_distribution,second,second,True,False,True,0,0,5,3,13,3.7929024696350098,0.0,0.9981410098770765,1.8365460902759398,2.1559512134366043,,,,,2.3733654022216797,0.9974037930047975,3.6595311164855957,0.15952879415858012,positive,positive,2,2,0,0,0,2.0,501.83654609027593,,1
114,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,1,0,1,0.0,0.0,1.0764235988850779,-2.1097902538147526,-1.7653347021715275,,,,,-0.3460073471069336,0.00037968451422955063,3.8102312088012695,2.9325063620647738,gray,gray,1,1,0,1,0,0.15,-2.1097902538147526,,1
115,train,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,True,True,0,0,20,1,11,0.17696857452392578,0.0,0.9875033083564824,-1.7585379098547795,-1.4425368511807053,,,,,-0.007740020751953125,0.0008693487546230716,0.5630068778991699,0.030888823311796987,gray,gray,1,1,0,1,0,0.15,-1.7585379098547795,,1
116,val,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,7,0,7,0.0,0.0,1.064079882774298,-2.0855965702376245,-1.7450910077498487,,,,,0.07315492630004883,0.0005549681917533867,1.2515497207641602,0.09841630227927745,gray,gray,1,1,0,1,0,0.15,-2.0855965702376245,,1
117,train,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,False,1,0,6,0,6,0.0,0.0,1.0926987730249536,-2.1416895951289088,-1.7920259877609237,,,,,-0.3951411247253418,0.0004609592688976767,3.0470852851867676,0.22482978793955244,gray,gray,1,1,0,1,0,0.15,-2.1416895951289088,,1
118,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,True,False,True,0,0,7,2,9,1.297724723815918,0.0,0.8620736127261015,-0.39193955712724105,-0.11607600105488847,,,,,1.32330322265625,0.9699261499516619,0.24698925018310547,0.5514213558161281,gray,gray,1,1,0,1,0,0.15,-0.39193955712724105,,1
119,train,unbiased,natural,natural,natural,policy_on_distribution,second,second,True,True,True,0,0,21,5,9,1.5233912467956543,0.0,0.8716857746925781,-0.1851128716017989,0.09382657629982627,,,,,1.6854915618896484,0.9409385198292504,0.041613101959228516,1.200049935886085,gray,positive,1,2,0,1,0,0.15,249.8148871283982,,1
120,test,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,True,1,1,20,1,20,0.0,0.0,1.0337347419023337,-2.026120094128574,-1.6953249767198273,,,,,-0.3911571502685547,0.0003514833290299098,0.03943204879760742,0.11149810668805671,gray,gray,1,1,0,1,0,0.15,-2.026120094128574,,1
121,val,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,False,1,0,6,0,6,0.0,0.0,1.0643839301394558,-2.0861925030733333,-1.7455896454287074,,,,,-0.8179030418395996,0.00034640746272766035,0.6167802810668945,0.5086287971166952,gray,gray,1,1,0,1,0,0.15,-2.0861925030733333,,1
122,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,13,0,13,0.0,0.0,1.0720688179095381,-2.1012548831026945,-1.7581928613716424,,,,,-0.8224048614501953,0.00013393063781226558,4.382445335388184,2.407472102942884,gray,gray,1,1,0,1,0,0.15,-2.1012548831026945,,1
123,val,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,False,1,0,16,0,16,0.0,0.0,1.0793361989982717,-2.1154989500366126,-1.7701113663571655,,,,,-1.8450391292572021,0.0004701017170418366,5.484951019287109,1.5267136446244787,gray,gray,1,1,0,1,0,0.15,-2.1154989500366126,,1
124,val,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,6,0,6,0.0,0.0,1.0148704025647366,-1.9891459890268837,-1.664387460206168,,,,,0.19272279739379883,0.0002441981140405171,3.7049968242645264,1.1418966701404774,gray,gray,1,1,0,1,0,0.15,-1.9891459890268837,,1
125,val,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,False,1,0,11,0,11,0.0,0.0,0.9959763918457879,-1.9521137280177443,-1.633401282627092,,,,,-0.12338685989379883,0.00033989377757400374,2.7132606506347656,0.6097184044321908,gray,gray,1,1,0,1,0,0.15,-1.9521137280177443,,1
126,test,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,14,0,14,0.0,0.0,1.018148584441914,-1.9955712255061515,-1.669763678484739,,,,,-0.6245217323303223,0.00011071817898606105,5.167947769165039,0.6531401031362032,gray,gray,1,1,0,1,0,0.15,-1.9955712255061515,,1
127,val,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,True,0,0,19,1,11,0.30074357986450195,0.0,1.0126173360714439,-1.683986398835528,-1.3599488512926659,,,,,-0.6398465633392334,0.0011882455672552821,0.04474973678588867,0.009308247763914146,gray,gray,1,1,0,1,0,0.15,-1.683986398835528,,1
128,val,unbiased,natural,natural,natural,policy_on_distribution,first,first,True,False,True,0,0,9,1,23,1.6701431274414062,0.0,1.1170648973690607,-0.5193040714019528,-0.16184330424385318,,,,,0.2788214683532715,0.001974472273592074,0.8228015899658203,0.34906763441389543,gray,gray,1,1,0,1,0,0.15,-0.5193040714019528,,1
129,train,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,False,1,0,12,0,12,0.0,0.0,0.9867587074890614,-1.9340470666785603,-1.6182842802820605,,,,,-0.3792424201965332,0.0002371097610430258,1.2603793144226074,0.03766036666641703,gray,gray,1,1,0,1,0,0.15,-1.9340470666785603,,1
130,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,2,0,2,0.0,0.0,0.985596550288222,-1.9317692385649152,-1.616378342472684,,,,,-0.7844493389129639,0.0006574380772499153,1.027669906616211,0.09617294316053204,gray,gray,1,1,0,1,0,0.15,-1.9317692385649152,,1
131,test,unbiased,natural,natural,natural,policy_on_distribution,second,second,True,False,True,0,0,5,3,13,2.948460817337036,0.0,0.9833272672391341,1.0211393735483334,1.3358040990648563,,,,,2.3733654022216797,0.9974037930047975,3.6595311164855957,0.15952879415858012,positive,positive,2,2,0,0,0,2.0,501.02113937354835,,1
132,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,1,0,1,0.0,0.0,1.068330561034016,-2.0939278996266713,-1.752062120095786,,,,,-0.3460073471069336,0.00037968451422955063,3.8102312088012695,2.9325063620647738,gray,gray,1,1,0,1,0,0.15,-2.0939278996266713,,1
133,train,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,True,0,1,20,2,11,0.2152271270751953,0.0,1.0219948131436918,-1.7878827066864407,-1.4608443664804591,,,,,-0.007740020751953125,0.0008693487546230716,0.5630068778991699,0.030888823311796987,gray,gray,1,1,0,1,0,0.15,-1.7878827066864407,,1
134,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,7,0,7,0.0,0.0,0.966395373337326,-1.8941349317411589,-1.5848884122732145,,,,,0.07315492630004883,0.0005549684562360441,1.2515497207641602,0.09841630227927745,gray,gray,1,1,0,1,0,0.15,-1.8941349317411589,,1
135,train,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,False,1,0,6,0,6,0.0,0.0,1.076300867262214,-2.1095496998339396,-1.765133422310031,,,,,-0.3951411247253418,0.0004609592688976767,3.0470852851867676,0.22482978793955244,gray,gray,1,1,0,1,0,0.15,-2.1095496998339396,,1
136,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,True,True,True,0,0,7,2,9,1.4098565578460693,0.0,0.8634451392590288,-0.2824959151016271,-0.006193470538737866,,,,,1.32330322265625,0.9699261499516619,0.24698925018310547,0.5514213558161281,gray,gray,1,1,0,1,0,0.15,-0.2824959151016271,,1
137,test,unbiased,natural,natural,natural,policy_on_distribution,second,second,True,True,True,0,1,21,5,9,1.9631524085998535,0.0,0.8953953327818169,0.20817755634749235,0.49470406283767376,,,,,1.6854915618896484,0.9409385198292504,0.041613101959228516,1.200049935886085,positive,positive,2,2,0,0,0,2.0,500.2081775563475,,1
138,test,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,10,0,10,0.0,0.0,0.8216067030676082,-1.6103491380125121,-1.3474349930308773,,,,,-0.13092803955078125,0.0023068859735643063,1.2799055576324463,0.0917857058263234,gray,gray,1,1,0,1,0,0.15,-1.6103491380125121,,1
139,train,unbiased,natural,natural,natural,policy_on_distribution,second,second,True,False,True,0,0,24,14,19,1.1018707752227783,0.0,0.7843045875076222,-0.4353662162921612,-0.18438874828972196,,,,,0.533607006072998,0.0027045965655948722,0.012369394302368164,0.2431738538862971,gray,gray,1,1,0,1,0,0.15,-0.4353662162921612,,1
140,train,unbiased,natural,natural,natural,policy_on_distribution,first,first,False,False,False,1,0,13,0,13,0.0,0.0,0.998638386797736,-1.9573312381235626,-1.637766954348287,,,,,-0.8224048614501953,0.00013393063781226558,4.382445335388184,2.407472102942884,gray,gray,1,1,0,1,0,0.15,-1.9573312381235626,,1
141,train,unbiased,natural,natural,natural,policy_on_distribution,second,second,False,False,False,1,0,16,0,16,0.0,0.0,1.0790698309156828,-2.1149768685947383,-1.7696745227017197,,,,,-1.8450391292572021,0.00047010194109847785,5.484951019287109,1.5267136446244787,gray,gray,1,1,0,1,0,0.15,-2.1149768685947383,,1
