state_index,c1e_split,sample_id,source_group,position,replay_ready,missing_replay_fields,replay_packet_path,baseline_action_recoverable,candidate_action_recoverable,teacher_action_recoverable
226,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:227,1,1,1
227,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:228,1,1,1
228,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:229,1,1,1
229,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:230,1,1,1
230,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:231,1,1,1
231,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:232,1,1,1
232,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:233,1,1,1
233,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:234,1,1,1
234,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:235,1,1,1
235,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:236,1,1,1
236,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:237,1,1,1
237,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:238,1,1,1
238,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:239,1,1,1
239,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:240,1,1,1
240,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:241,1,1,1
241,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:242,1,1,1
242,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:243,1,1,1
243,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:244,1,1,1
244,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:245,1,1,1
245,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:246,1,1,1
246,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:247,1,1,1
247,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:248,1,1,1
248,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:249,1,1,1
249,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:250,1,1,1
250,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:251,1,1,1
251,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:252,1,1,1
252,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:253,1,1,1
253,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:254,1,1,1
254,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:255,1,1,1
255,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:256,1,1,1
256,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:257,1,1,1
257,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:258,1,1,1
258,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:259,1,1,1
259,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:260,1,1,1
260,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:261,1,1,1
261,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:262,1,1,1
262,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:263,1,1,1
263,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:264,1,1,1
264,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:265,1,1,1
265,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:266,1,1,1
266,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:267,1,1,1
267,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:268,1,1,1
268,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:269,1,1,1
269,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:270,1,1,1
270,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:271,1,1,1
271,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:272,1,1,1
272,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:273,1,1,1
273,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:274,1,1,1
274,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:275,1,1,1
275,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:276,1,1,1
276,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:277,1,1,1
277,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:278,1,1,1
278,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:279,1,1,1
279,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:280,1,1,1
280,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:281,1,1,1
281,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:282,1,1,1
282,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:283,1,1,1
283,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:284,1,1,1
284,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:285,1,1,1
285,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:286,1,1,1
286,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:287,1,1,1
287,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:288,1,1,1
288,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:289,1,1,1
289,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:290,1,1,1
290,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:291,1,1,1
291,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:292,1,1,1
292,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:293,1,1,1
293,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:294,1,1,1
294,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:295,1,1,1
295,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:296,1,1,1
296,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:297,1,1,1
297,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:298,1,1,1
298,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:299,1,1,1
299,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:300,1,1,1
300,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:301,1,1,1
301,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:302,1,1,1
302,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:303,1,1,1
303,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:304,1,1,1
304,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:305,1,1,1
305,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:306,1,1,1
306,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:307,1,1,1
307,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:308,1,1,1
308,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:309,1,1,1
309,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:310,1,1,1
310,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:311,1,1,1
311,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:312,1,1,1
312,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:313,1,1,1
313,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:314,1,1,1
314,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:315,1,1,1
315,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:316,1,1,1
316,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:317,1,1,1
317,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:318,1,1,1
318,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:319,1,1,1
319,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:320,1,1,1
320,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:321,1,1,1
321,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:322,1,1,1
322,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:323,1,1,1
323,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:324,1,1,1
324,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:325,1,1,1
325,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:326,1,1,1
326,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:327,1,1,1
327,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:328,1,1,1
328,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:329,1,1,1
329,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:330,1,1,1
330,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:331,1,1,1
331,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:332,1,1,1
332,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:333,1,1,1
333,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:334,1,1,1
334,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:335,1,1,1
335,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:336,1,1,1
336,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:337,1,1,1
337,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:338,1,1,1
338,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:339,1,1,1
339,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:340,1,1,1
340,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:341,1,1,1
341,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:342,1,1,1
342,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:343,1,1,1
343,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:344,1,1,1
344,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:345,1,1,1
345,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:346,1,1,1
346,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:347,1,1,1
347,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:348,1,1,1
348,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:349,1,1,1
349,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:350,1,1,1
350,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:351,1,1,1
351,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:352,1,1,1
352,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:353,1,1,1
353,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:354,1,1,1
354,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:355,1,1,1
355,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:356,1,1,1
356,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:357,1,1,1
357,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:358,1,1,1
358,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:359,1,1,1
359,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:360,1,1,1
360,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:361,1,1,1
361,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:362,1,1,1
362,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:363,1,1,1
363,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:364,1,1,1
364,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:365,1,1,1
365,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:366,1,1,1
366,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:367,1,1,1
367,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:368,1,1,1
368,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:369,1,1,1
369,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:370,1,1,1
370,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:371,1,1,1
371,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:372,1,1,1
372,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:373,1,1,1
373,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:374,1,1,1
374,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:375,1,1,1
375,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:376,1,1,1
376,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:377,1,1,1
377,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:378,1,1,1
378,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:379,1,1,1
379,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:380,1,1,1
380,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:381,1,1,1
381,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:382,1,1,1
382,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:383,1,1,1
383,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:384,1,1,1
384,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:385,1,1,1
385,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:386,1,1,1
386,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:387,1,1,1
387,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:388,1,1,1
388,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:389,1,1,1
389,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:390,1,1,1
390,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:391,1,1,1
391,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:392,1,1,1
392,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:393,1,1,1
393,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:394,1,1,1
394,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:395,1,1,1
395,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:396,1,1,1
396,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:397,1,1,1
397,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:398,1,1,1
398,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:399,1,1,1
399,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:400,1,1,1
400,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:401,1,1,1
401,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:402,1,1,1
402,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:403,1,1,1
403,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:404,1,1,1
404,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:405,1,1,1
405,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:406,1,1,1
406,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:407,1,1,1
407,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:408,1,1,1
408,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:409,1,1,1
409,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:410,1,1,1
410,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:411,1,1,1
411,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:412,1,1,1
412,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:413,1,1,1
413,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:414,1,1,1
414,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:415,1,1,1
415,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:416,1,1,1
416,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:417,1,1,1
417,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:418,1,1,1
418,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:419,1,1,1
419,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:420,1,1,1
420,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:421,1,1,1
421,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:422,1,1,1
422,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:423,1,1,1
423,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:424,1,1,1
424,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:425,1,1,1
